,REGION,DISTRICT,WARD,MTAA/VILLAGE,KITONGOJI,POSTCODE
6,KAGERA,KARAGWE,Nyakahanga,Kanogo,Rukola,35403
7,KAGERA,KARAGWE,Nyakahanga,Kanogo,Chanyamuromba,35403
8,KAGERA,KARAGWE,Nyakahanga,Kanogo,Kajunguti,35403
9,KAGERA,KARAGWE,Bugene,Kanogo,Omurushaka 'A',35404
10,KAGERA,KARAGWE,Bugene,Kanogo,Bugene 'A',35404
11,KAGERA,KARAGWE,Bugene,Kanogo,Omurushaka 'C',35404
12,KAGERA,KARAGWE,Bugene,Kanogo,Rugalama A'',35404
13,KAGERA,KARAGWE,Bugene,Kanogo,"Ruzinga ""A""",35404
14,KAGERA,KARAGWE,Bugene,Kanogo,Lukajange 'B',35404
15,KAGERA,KARAGWE,Bugene,Kanogo,Chaifo 'A',35404
16,KAGERA,KARAGWE,Bugene,Kanogo,Chagati 'A',35404
17,KAGERA,KARAGWE,Bugene,Kanogo,Charuguru 'A',35404
18,KAGERA,KARAGWE,Bugene,Kanogo,Nyakabale 'A',35404
19,KAGERA,KARAGWE,Bugene,Kanogo,Kibombo,35404
20,KAGERA,KARAGWE,Bugene,Kanogo,Omumpama,35404
21,KAGERA,KARAGWE,Bugene,Kanogo,Nyakakoni,35404
22,KAGERA,KARAGWE,Bugene,Kanogo,"Omurushaka 'B""",35404
23,KAGERA,KARAGWE,Bugene,Kanogo,Bugene .C.,35404
24,KAGERA,KARAGWE,Ihanda,Rukole,Kasharazi,35405
25,KAGERA,KARAGWE,Ihanda,Rukole,Omukikoma,35405
26,KAGERA,KARAGWE,Ihanda,Rukole,Bitali,35405
27,KAGERA,KARAGWE,Ihanda,Rukole,Omukitare,35405
28,KAGERA,KARAGWE,Ihanda,Rukole,Ahakagongo,35405
29,KAGERA,KARAGWE,Ihanda,Rukole,Nyakagera,35405
30,KAGERA,KARAGWE,Ihanda,Rukole,Kalalo,35405
31,KAGERA,KARAGWE,Ihanda,Rukole,Kigarama,35405
32,KAGERA,KARAGWE,Kihanga,Kibwera,Rwabitembe A,35406
33,KAGERA,KARAGWE,Kihanga,Kibwera,Rwabitembe B,35406
34,KAGERA,KARAGWE,Kihanga,Kibwera,Kamukomezi,35406
35,KAGERA,KARAGWE,Kihanga,Kibwera,Mabira,35406
36,KAGERA,KARAGWE,Kihanga,Kibwera,Kibwera,35406
37,KAGERA,KARAGWE,Kihanga,Kibwera,Kasharara,35406
38,KAGERA,KARAGWE,Kihanga,Kibwera,Ngwero,35406
39,KAGERA,KARAGWE,Kihanga,Mshabaiguru,Katojo,35406
40,KAGERA,KARAGWE,Kihanga,Mshabaiguru,Mshabaiguru,35406
0,KAGERA,KARAGWE,Kihanga,Mshabaiguru,Rutunguru,35406
1,KAGERA,KARAGWE,Kihanga,Mshabaiguru,Kachwankwanzi,35406
2,KAGERA,KARAGWE,Kihanga,Mshabaiguru,Bubale,35406
3,KAGERA,KARAGWE,Kihanga,Katanda,Mkurwa,35406
4,KAGERA,KARAGWE,Kihanga,Katanda,Kagarama,35406
5,KAGERA,KARAGWE,Kihanga,Katanda,Kabarongo,35406
6,KAGERA,KARAGWE,Kihanga,Katanda,Kyabayanda,35406
7,KAGERA,KARAGWE,Kihanga,Katanda,Chaburondo,35406
8,KAGERA,KARAGWE,Kihanga,Katanda,Nyamashenge,35406
9,KAGERA,KARAGWE,Kihanga,Katanda,Kishegeshe 'A',35406
10,KAGERA,KARAGWE,Kihanga,Katanda,Kishegeshe 'B',35406
11,KAGERA,KARAGWE,Kihanga,Katanda,Chabigere,35406
12,KAGERA,KARAGWE,Kihanga,Katanda,Omurukoyoyo,35406
13,KAGERA,KARAGWE,Kihanga,Katanda,Katanda,35406
14,KAGERA,KARAGWE,Kihanga,Katanda,Omukitembe,35406
15,KAGERA,KARAGWE,Kihanga,Katanda,Nyamihira,35406
16,KAGERA,KARAGWE,Kihanga,Kihanga,Nyaruhama,35406
17,KAGERA,KARAGWE,Kihanga,Kihanga,Munyanya,35406
18,KAGERA,KARAGWE,Kihanga,Kihanga,Ahakagulukilo,35406
19,KAGERA,KARAGWE,Kihanga,Kihanga,Kihanga,35406
20,KAGERA,KARAGWE,Kihanga,Kihanga,Nkoma,35406
21,KAGERA,KARAGWE,Kihanga,Kihanga,Bugerelo,35406
22,KAGERA,KARAGWE,Kihanga,Kihanga,Mshasha,35406
23,KAGERA,KARAGWE,Kihanga,Kihanga,Maguge,35406
24,KAGERA,KARAGWE,Kihanga,Kihanga,Omurukoyoyo,35406
25,KAGERA,KARAGWE,Kihanga,Mulamba,Kalamba,35406
26,KAGERA,KARAGWE,Kihanga,Mulamba,Busheruka,35406
27,KAGERA,KARAGWE,Kihanga,Mulamba,Mulamba,35406
28,KAGERA,KARAGWE,Kihanga,Mulamba,Nyamizi,35406
29,KAGERA,KARAGWE,Kihanga,Mulamba,Omukalama,35406
30,KAGERA,KARAGWE,Kihanga,Mulamba,Ibanganyuma,35406
31,KAGERA,KARAGWE,Kihanga,Mulamba,Akameya,35406
32,KAGERA,KARAGWE,Kihanga,Kishoju,Nyarutunga,35406
33,KAGERA,KARAGWE,Kihanga,Kishoju,Ahakashashabo,35406
34,KAGERA,KARAGWE,Kihanga,Kishoju,Kimiza,35406
35,KAGERA,KARAGWE,Kihanga,Kishoju,Nyamanoro,35406
36,KAGERA,KARAGWE,Kihanga,Kishoju,Kishojo 'B',35406
37,KAGERA,KARAGWE,Kihanga,Kishoju,Kishojo 'A',35406
38,KAGERA,KARAGWE,Kihanga,Kishoju,Sinza,35406
39,KAGERA,KARAGWE,Kihanga,Kishoju,Mlimani,35406
40,KAGERA,KARAGWE,Kihanga,Kishoju,Miembeni,35406
0,KAGERA,KARAGWE,Kihanga,Kishoju,Karela,35406
1,KAGERA,KARAGWE,Kihanga,Kishoju,Kakukuru,35406
2,KAGERA,KARAGWE,Kihanga,Kishoju,Kishoju Senta,35406
3,KAGERA,KARAGWE,Kihanga,Kishoju,Mabale,35406
4,KAGERA,KARAGWE,Kihanga,Kishoju,Omumbuga,35406
5,KAGERA,KARAGWE,Kihanga,Kishoju,Nyarwele,35406
6,KAGERA,KARAGWE,Kihanga,Kishoju,Kaimukiro,35406
7,KAGERA,KARAGWE,Rugu,Rugu,Buhenja,35407
8,KAGERA,KARAGWE,Rugu,Rugu,Rubale,35407
9,KAGERA,KARAGWE,Rugu,Rugu,Bukomoko,35407
10,KAGERA,KARAGWE,Rugu,Rugu,Kabwira,35407
11,KAGERA,KARAGWE,Rugu,Rugu,Chabuyebe,35407
12,KAGERA,KARAGWE,Rugu,Rugu,Rugu,35407
13,KAGERA,KARAGWE,Rugu,Rugu,Kiyanja,35407
14,KAGERA,KARAGWE,Rugu,Rugu,Nyakahanga,35407
15,KAGERA,KARAGWE,Rugu,Rugu,Nyakashasha,35407
16,KAGERA,KARAGWE,Rugu,Rugu,Mrema,35407
17,KAGERA,KARAGWE,Rugu,Rugu,Chaburoro,35407
18,KAGERA,KARAGWE,Rugu,Rugu,Nyachika,35407
19,KAGERA,KARAGWE,Rugu,Ruhita,Chamengo.,35407
20,KAGERA,KARAGWE,Rugu,Ruhita,Mushasha 'A',35407
21,KAGERA,KARAGWE,Rugu,Ruhita,Kagege,35407
22,KAGERA,KARAGWE,Rugu,Ruhita,Omurugogo,35407
23,KAGERA,KARAGWE,Rugu,Ruhita,Rwibitembe,35407
24,KAGERA,KARAGWE,Rugu,Ruhita,Omukashasha,35407
25,KAGERA,KARAGWE,Rugu,Ruhita,Nyanga 'A',35407
26,KAGERA,KARAGWE,Rugu,Ruhita,Chenjubu,35407
27,KAGERA,KARAGWE,Rugu,Ruhita,Kigasha,35407
28,KAGERA,KARAGWE,Rugu,Ruhita,Karuzamba,35407
29,KAGERA,KARAGWE,Rugu,Ruhita,Omukihongo,35407
30,KAGERA,KARAGWE,Rugu,Ruhita,Nyanga 'B',35407
31,KAGERA,KARAGWE,Rugu,Ruhita,Omukimeya,35407
32,KAGERA,KARAGWE,Rugu,Ruhita,Mililo,35407
33,KAGERA,KARAGWE,Rugu,Ruhita,Mushasha 'B',35407
34,KAGERA,KARAGWE,Rugu,Kasheshe,Kasheshe,35407
35,KAGERA,KARAGWE,Rugu,Kasheshe,Kituntu,35407
36,KAGERA,KARAGWE,Rugu,Kasheshe,Katoju,35407
37,KAGERA,KARAGWE,Rugu,Kasheshe,Ruhanga,35407
38,KAGERA,KARAGWE,Rugu,Misha,Misha,35407
39,KAGERA,KARAGWE,Rugu,Misha,Nyakakiri,35407
40,KAGERA,KARAGWE,Rugu,Misha,Nyakalalo,35407
0,KAGERA,KARAGWE,Rugu,Misha,Kinyeifo,35407
1,KAGERA,KARAGWE,Rugu,Misha,Nyachika,35407
2,KAGERA,KARAGWE,Rugu,Misha,Rugabo,35407
3,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Nyange,35408
4,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Nyaishozi,35408
5,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Nyabitoma,35408
6,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Rukoyoyo,35408
7,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Kilanda,35408
8,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Kigando,35408
9,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Nyakagera,35408
10,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Nyamiyaga,35408
11,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Kabugimbi,35408
12,KAGERA,KARAGWE,Nyaishozi,Nyaishozi,Rwakikoboko.,35408
13,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Nyakayanja,35408
14,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Omulwere,35408
15,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Mugaba,35408
16,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Kishanshamzi,35408
17,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Chakahaya,35408
18,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Nyamihingo,35408
19,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Kikoni,35408
20,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Katinde,35408
21,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Kaina,35408
22,KAGERA,KARAGWE,Nyaishozi,Nyakayanja,Kikungiri,35408
23,KAGERA,KARAGWE,Nyaishozi,Rukale,Kashuro,35408
24,KAGERA,KARAGWE,Nyaishozi,Rukale,Nyakakili,35408
25,KAGERA,KARAGWE,Nyaishozi,Rukale,Charuchwele,35408
26,KAGERA,KARAGWE,Nyaishozi,Rukale,Omukigemu,35408
27,KAGERA,KARAGWE,Nyaishozi,Rukale,Omurwele,35408
28,KAGERA,KARAGWE,Nyaishozi,Rukale,Kinyaruguru,35408
29,KAGERA,KARAGWE,Nyaishozi,Rukale,Omukatojo,35408
30,KAGERA,KARAGWE,Nyaishozi,Rukale,Omukarubunga,35408
31,KAGERA,KARAGWE,Nyaishozi,Rukale,Omurusimbi,35408
32,KAGERA,KARAGWE,Nyaishozi,Rukale,Rwanda,35408
33,KAGERA,KARAGWE,Nyakasimbi,Nyakasimbi,Kijumbula,35409
34,KAGERA,KARAGWE,Nyakasimbi,Nyakasimbi,Ruyonza,35409
35,KAGERA,KARAGWE,Nyakasimbi,Nyakasimbi,Rujoka,35409
36,KAGERA,KARAGWE,Nyakasimbi,Nyakasimbi,Chanyamisa,35409
37,KAGERA,KARAGWE,Nyakasimbi,Nyakasimbi,Nyakasimbi,35409
38,KAGERA,KARAGWE,Nyakasimbi,Nyakasimbi,Kilibata,35409
39,KAGERA,KARAGWE,Nyakasimbi,Muungano,Nyamwala,35409
40,KAGERA,KARAGWE,Nyakasimbi,Muungano,Kamanungu,35409
0,KAGERA,KARAGWE,Nyakasimbi,Muungano,Kabale,35409
1,KAGERA,KARAGWE,Nyakasimbi,Muungano,Masheshe A,35409
2,KAGERA,KARAGWE,Nyakasimbi,Muungano,Masheshe B,35409
3,KAGERA,KARAGWE,Nyakasimbi,Bujara,Omukihanga,35409
4,KAGERA,KARAGWE,Nyakasimbi,Bujara,Nyarutoke,35409
5,KAGERA,KARAGWE,Nyakasimbi,Bujara,Omukigando,35409
6,KAGERA,KARAGWE,Nyakasimbi,Bujara,Omurubale,35409
7,KAGERA,KARAGWE,Nyakasimbi,Bujara,Kakunyu,35409
8,KAGERA,KARAGWE,Nyakasimbi,Bujara,Nyamaiba,35409
9,KAGERA,KARAGWE,Nyakasimbi,Bujara,Omurwere,35409
10,KAGERA,KARAGWE,Nyakasimbi,Bujara,Chakuruha,35409
11,KAGERA,KARAGWE,Nyakasimbi,Bujara,Chanyarumata,35409
12,KAGERA,KARAGWE,Nyakasimbi,Bujara,Kaina,35409
13,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Kahanga A,35409
14,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Kahanga B,35409
15,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Butenga,35409
16,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Chikunyu,35409
17,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Nyakashasha,35409
18,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Nyarugamba,35409
19,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Kabujuma 'A',35409
20,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Kabujuma 'B',35409
21,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Omuruteme.,35409
22,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Nyakabila,35409
23,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Chamisingo,35409
24,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Kamaizi,35409
25,KAGERA,KARAGWE,Nyakasimbi,Kahanga,Kayenje,35409
26,KAGERA,KARAGWE,Ihembe,Rubale,Kakumbo,35410
27,KAGERA,KARAGWE,Ihembe,Rubale,Kitanga/Rugabo,35410
28,KAGERA,KARAGWE,Ihembe,Rubale,Rubale,35410
29,KAGERA,KARAGWE,Ihembe,Rubale,Karongo.,35410
30,KAGERA,KARAGWE,Ihembe,Rubale,Kashabo,35410
31,KAGERA,KARAGWE,Ihembe,Rubale,Chato,35410
32,KAGERA,KARAGWE,Ihembe,Rubale,Rwankondo,35410
33,KAGERA,KARAGWE,Ihembe,Rubale,Binoni,35410
34,KAGERA,KARAGWE,Ihembe,Ihembe  I,Kagango A,35410
35,KAGERA,KARAGWE,Ihembe,Ihembe  I,Kagango B,35410
36,KAGERA,KARAGWE,Ihembe,Ihembe  I,Katebuka.,35410
37,KAGERA,KARAGWE,Ihembe,Ihembe  I,Kibungo,35410
38,KAGERA,KARAGWE,Ihembe,Ihembe  I,Ahakagongo,35410
39,KAGERA,KARAGWE,Ihembe,Ihembe  I,Ahakikale,35410
40,KAGERA,KARAGWE,Ihembe,Ihembe  I,Nyakashozi,35410
0,KAGERA,KARAGWE,Ihembe,Ihembe  I,Ngaara,35410
1,KAGERA,KARAGWE,Ihembe,Ihembe  I,Kyeisheija,35410
2,KAGERA,KARAGWE,Ihembe,Ihembe  I,Omurukili,35410
3,KAGERA,KARAGWE,Ihembe,Ihembe  I,Omukihanga,35410
4,KAGERA,KARAGWE,Ihembe,Ihembe  I,Bushonga,35410
5,KAGERA,KARAGWE,Ihembe,Ihembe  I,Rwamairu,35410
6,KAGERA,KARAGWE,Ihembe,Ihembe  I,Bugara,35410
7,KAGERA,KARAGWE,Ihembe,Ihembe II,Kikanzi A,35410
8,KAGERA,KARAGWE,Ihembe,Ihembe II,Kikanzi B,35410
9,KAGERA,KARAGWE,Ihembe,Ihembe II,Kikanzi C,35410
10,KAGERA,KARAGWE,Ihembe,Ihembe II,Ahakabale,35410
11,KAGERA,KARAGWE,Ihembe,Ihembe II,Kigemu,35410
12,KAGERA,KARAGWE,Ihembe,Ihembe II,Butare,35410
13,KAGERA,KARAGWE,Ihembe,Ihembe II,Kibembe,35410
14,KAGERA,KARAGWE,Ihembe,Ihembe II,Kashambi,35410
15,KAGERA,KARAGWE,Ihembe,Ihembe II,Omukigando,35410
16,KAGERA,KARAGWE,Ihembe,Ihembe II,Rwanda,35410
17,KAGERA,KARAGWE,Ihembe,Kibogoizi,Kibogoizi,35410
18,KAGERA,KARAGWE,Ihembe,Kibogoizi,Omukatojo,35410
19,KAGERA,KARAGWE,Ihembe,Kibogoizi,Chamboga,35410
20,KAGERA,KARAGWE,Ihembe,Kibogoizi,Changabukama,35410
21,KAGERA,KARAGWE,Ihembe,Kibogoizi,Bushoro,35410
22,KAGERA,KARAGWE,Kiruruma,Nyakagoyegoye,Nyakagoyegoye A,35411
23,KAGERA,KARAGWE,Kiruruma,Nyakagoyegoye,Nyakagoyegoye B,35411
24,KAGERA,KARAGWE,Kiruruma,Nyakagoyegoye,Rwemigogo,35411
25,KAGERA,KARAGWE,Kiruruma,Nyakagoyegoye,Ahakahama,35411
26,KAGERA,KARAGWE,Kiruruma,Nyamieli,Kibisha,35411
27,KAGERA,KARAGWE,Kiruruma,Nyamieli,Nyamieli 'A',35411
28,KAGERA,KARAGWE,Kiruruma,Nyamieli,Nyamitoko 'A',35411
29,KAGERA,KARAGWE,Kiruruma,Nyamieli,Nyamieli 'B',35411
30,KAGERA,KARAGWE,Kiruruma,Nyamieli,Nyamitoko 'B',35411
31,KAGERA,KARAGWE,Kiruruma,Nyamieli,Rwamkongora,35411
32,KAGERA,KARAGWE,Kiruruma,Kiruruma,Kiruruma,35411
33,KAGERA,KARAGWE,Kiruruma,Kiruruma,Nyarushwera,35411
34,KAGERA,KARAGWE,Kiruruma,Kiruruma,Kyakalamba,35411
35,KAGERA,KARAGWE,Kiruruma,Kiruruma,Ruhaama,35411
36,KAGERA,KARAGWE,Kiruruma,Kiruruma,Rwemigogo,35411
37,KAGERA,KARAGWE,Kiruruma,Biyungu,Biyungu,35411
38,KAGERA,KARAGWE,Kiruruma,Biyungu,Kabashumba,35411
39,KAGERA,KARAGWE,Kiruruma,Biyungu,Rwamulinda,35411
40,KAGERA,KARAGWE,Kiruruma,Biyungu,Rwakikolokozi,35411
0,KAGERA,KARAGWE,Kiruruma,Biyungu,Nyambale,35411
1,KAGERA,KARAGWE,Bweranyange,Kijumbura,Kikonje,35412
2,KAGERA,KARAGWE,Bweranyange,Kijumbura,Kijumbula,35412
3,KAGERA,KARAGWE,Bweranyange,Kijumbura,Kashasha,35412
4,KAGERA,KARAGWE,Bweranyange,Kijumbura,Mujunju,35412
5,KAGERA,KARAGWE,Bweranyange,Kijumbura,Kashebe,35412
6,KAGERA,KARAGWE,Bweranyange,Kijumbura,Bweranyange,35412
7,KAGERA,KARAGWE,Bweranyange,Kijumbura,Kizingaine,35412
8,KAGERA,KARAGWE,Bweranyange,Bweranyange,Kameya,35412
9,KAGERA,KARAGWE,Bweranyange,Bweranyange,Kashekuro,35412
10,KAGERA,KARAGWE,Bweranyange,Bweranyange,Omukashambya.,35412
11,KAGERA,KARAGWE,Bweranyange,Bweranyange,Kikongora,35412
12,KAGERA,KARAGWE,Bweranyange,Bweranyange,Omukatukuru,35412
13,KAGERA,KARAGWE,Bweranyange,Bweranyange,Kabezi,35412
14,KAGERA,KARAGWE,Bweranyange,Bweranyange,Nyabisigate,35412
15,KAGERA,KARAGWE,Bweranyange,Bweranyange,Kirungu,35412
16,KAGERA,KARAGWE,Bweranyange,Chamchuzi,Chanyabaganga,35412
17,KAGERA,KARAGWE,Bweranyange,Chamchuzi,Nyaruziba,35412
18,KAGERA,KARAGWE,Bweranyange,Chamchuzi,Chamchuzi,35412
19,KAGERA,KARAGWE,Bweranyange,Chamchuzi,Nyakashozi,35412
20,KAGERA,KARAGWE,Bweranyange,Chamchuzi,Chamate,35412
21,KAGERA,KARAGWE,Bweranyange,Chamchuzi,Omukituntu,35412
22,KAGERA,KARAGWE,Bweranyange,Chamchuzi,Buragara,35412
23,KAGERA,KARAGWE,Bweranyange,Muguruka,Kasharara,35412
24,KAGERA,KARAGWE,Bweranyange,Muguruka,Kashanga,35412
25,KAGERA,KARAGWE,Bweranyange,Muguruka,Kanyanga,35412
26,KAGERA,KARAGWE,Bweranyange,Muguruka,Iremba,35412
27,KAGERA,KARAGWE,Bweranyange,Muguruka,Mushenyi,35412
28,KAGERA,KARAGWE,Bweranyange,Muguruka,Rwizinga,35412
29,KAGERA,KARAGWE,Bweranyange,Muguruka,Bitaraka,35412
30,KAGERA,KARAGWE,Bweranyange,Muguruka,Muguruka,35412
31,KAGERA,KARAGWE,Kibondo,Nyakaiga,Ntobora.,35413
32,KAGERA,KARAGWE,Kibondo,Nyakaiga,Nyakaiga A,35413
33,KAGERA,KARAGWE,Kibondo,Nyakaiga,Nyakaiga B,35413
34,KAGERA,KARAGWE,Kibondo,Nyakaiga,Kabindi A,35413
35,KAGERA,KARAGWE,Kibondo,Nyakaiga,Kabindi B,35413
36,KAGERA,KARAGWE,Kibondo,Nyakaiga,Lugando,35413
37,KAGERA,KARAGWE,Kibondo,Nyakaiga,Omukigando,35413
38,KAGERA,KARAGWE,Kibondo,Nyakaiga,Kayonza,35413
39,KAGERA,KARAGWE,Kibondo,Nyakaiga,Chabikoni,35413
40,KAGERA,KARAGWE,Kibondo,Nyakaiga,Kikonje,35413
0,KAGERA,KARAGWE,Kibondo,Nyakaiga,Kibira,35413
1,KAGERA,KARAGWE,Kibondo,Nyakaiga,Kishasha,35413
2,KAGERA,KARAGWE,Kibondo,Nyakaiga,Rugorogoro,35413
3,KAGERA,KARAGWE,Kibondo,Nyakaiga,Nyakirunda,35413
4,KAGERA,KARAGWE,Kibondo,Kibondo,Omukashorelo,35413
5,KAGERA,KARAGWE,Kibondo,Kibondo,Milanda,35413
6,KAGERA,KARAGWE,Kibondo,Kibondo,Kanyinya,35413
7,KAGERA,KARAGWE,Kibondo,Kibondo,Kanyarubandwa.,35413
8,KAGERA,KARAGWE,Kibondo,Kibondo,Kategire,35413
9,KAGERA,KARAGWE,Kibondo,Kibondo,Rwakibugu,35413
10,KAGERA,KARAGWE,Kibondo,Kibondo,Omukahanga,35413
11,KAGERA,KARAGWE,Kibondo,Kibondo,Kishamula,35413
12,KAGERA,KARAGWE,Kibondo,Kibondo,Chashunu,35413
13,KAGERA,KARAGWE,Kibondo,Kibondo,Nyakagera,35413
14,KAGERA,KARAGWE,Kibondo,Kibondo,Omukagando,35413
15,KAGERA,KARAGWE,Kibondo,Kibondo,Chabanoga,35413
16,KAGERA,KARAGWE,Kibondo,Kibondo,Nyamitoko,35413
17,KAGERA,KARAGWE,Kibondo,Kibondo,Omukisimbi,35413
18,KAGERA,KARAGWE,Kibondo,Kibondo,Kibondo,35413
19,KAGERA,KARAGWE,Kibondo,Kibondo,Omukashenyi,35413
20,KAGERA,KARAGWE,Kibondo,Kakuraijo,Kakuraijo A,35413
21,KAGERA,KARAGWE,Kibondo,Kakuraijo,Kakuraijo B,35413
22,KAGERA,KARAGWE,Kibondo,Kakuraijo,Kikaraza,35413
23,KAGERA,KARAGWE,Kibondo,Kakuraijo,Kabale,35413
24,KAGERA,KARAGWE,Kibondo,Kakuraijo,Bweyendezi,35413
25,KAGERA,KARAGWE,Kibondo,Kakuraijo,Rwaharamba,35413
26,KAGERA,KARAGWE,Kibondo,Kakuraijo,Omkalemela,35413
27,KAGERA,KARAGWE,Kibondo,Kakuraijo,Ombihongo,35413
28,KAGERA,KARAGWE,Kibondo,Kakuraijo,Ombiyenje 'A',35413
29,KAGERA,KARAGWE,Kibondo,Kakuraijo,Ombiyenje 'B',35413
30,KAGERA,KARAGWE,Kibondo,Kakuraijo,Lyamisika,35413
31,KAGERA,KARAGWE,Kibondo,Kakuraijo,Kagaga,35413
32,KAGERA,KARAGWE,Kibondo,Kakuraijo,Omukigando,35413
33,KAGERA,KARAGWE,Kibondo,Kakuraijo,Omukashenshelo,35413
34,KAGERA,KARAGWE,Kibondo,Kakuraijo,Omukengenyi,35413
35,KAGERA,KARAGWE,Kibondo,Kakuraijo,Omukameya,35413
36,KAGERA,KARAGWE,Nyabiyonza,Ahakishaka,Ahakishaka,35414
37,KAGERA,KARAGWE,Nyabiyonza,Ahakishaka,Rukanja,35414
38,KAGERA,KARAGWE,Nyabiyonza,Ahakishaka,Ahakisharara,35414
39,KAGERA,KARAGWE,Nyabiyonza,Ahakishaka,Nyarutuntu,35414
40,KAGERA,KARAGWE,Nyabiyonza,Ahakishaka,Nyarurundi,35414
0,KAGERA,KARAGWE,Nyabiyonza,Nyakashenyi,Kakiliba,35414
1,KAGERA,KARAGWE,Nyabiyonza,Nyakashenyi,Nyakashenyi,35414
2,KAGERA,KARAGWE,Nyabiyonza,Nyakashenyi,Kibare,35414
3,KAGERA,KARAGWE,Nyabiyonza,Nyakashenyi,Nshami,35414
4,KAGERA,KARAGWE,Nyabiyonza,Nyakashenyi,Omubuchika,35414
5,KAGERA,KARAGWE,Nyabiyonza,Nyabiyonza,Nyabiyonza,35414
6,KAGERA,KARAGWE,Nyabiyonza,Nyabiyonza,Kafuro,35414
7,KAGERA,KARAGWE,Nyabiyonza,Nyabiyonza,Ruhama,35414
8,KAGERA,KARAGWE,Nyabiyonza,Nyabiyonza,Nyakanoni,35414
9,KAGERA,KARAGWE,Nyabiyonza,Chabalisa,Chabalisa,35414
10,KAGERA,KARAGWE,Nyabiyonza,Chabalisa,Nkola,35414
11,KAGERA,KARAGWE,Nyabiyonza,Chabalisa,Bumbuye,35414
12,KAGERA,KARAGWE,Nyabiyonza,Chabalisa,Kamunyegezi,35414
13,KAGERA,KARAGWE,Nyabiyonza,Chabalisa,Kagaga,35414
14,KAGERA,KARAGWE,Nyabiyonza,Chabalisa,Nyachigando,35414
15,KAGERA,KARAGWE,Nyabiyonza,Bukangara,Bukangara,35414
16,KAGERA,KARAGWE,Nyabiyonza,Bukangara,Bweyendezi,35414
17,KAGERA,KARAGWE,Nyabiyonza,Bukangara,Ngoma,35414
18,KAGERA,KARAGWE,Nyabiyonza,Bukangara,Rwebichunchu,35414
19,KAGERA,KARAGWE,Nyabiyonza,Bukangara,Bishenge,35414
20,KAGERA,KARAGWE,Nyabiyonza,Bukangara,Omkikalira,35414
21,KAGERA,KARAGWE,Nyakakika,Nyakakika,Nyakakika,35415
22,KAGERA,KARAGWE,Nyakakika,Nyakakika,Ahakituntu,35415
23,KAGERA,KARAGWE,Nyakakika,Nyakakika,Ngomaibale,35415
24,KAGERA,KARAGWE,Nyakakika,Nyakakika,Omurushenyi,35415
25,KAGERA,KARAGWE,Nyakakika,Nyakakika,Kagugo,35415
26,KAGERA,KARAGWE,Nyakakika,Nyakakika,Charweharaga,35415
27,KAGERA,KARAGWE,Nyakakika,Kanoni,Omukilama,35415
28,KAGERA,KARAGWE,Nyakakika,Kanoni,Omurusambya,35415
29,KAGERA,KARAGWE,Nyakakika,Kanoni,Kanoni,35415
30,KAGERA,KARAGWE,Nyakakika,Kanoni,Bukabara,35415
31,KAGERA,KARAGWE,Nyakakika,Kanoni,Kishekuro,35415
32,KAGERA,KARAGWE,Nyakakika,Kanoni,Karungu,35415
33,KAGERA,KARAGWE,Nyakakika,Kanywamagana,Kanywamagana,35415
34,KAGERA,KARAGWE,Nyakakika,Kanywamagana,Ntobora,35415
35,KAGERA,KARAGWE,Nyakakika,Kanywamagana,Bisheshe,35415
36,KAGERA,KARAGWE,Nyakakika,Kanywamagana,Nyakagera,35415
37,KAGERA,KARAGWE,Nyakakika,Kanywamagana,Mishenyi,35415
38,KAGERA,KARAGWE,Nyakakika,Kanywamagana,Kakishuga 'A',35415
39,KAGERA,KARAGWE,Nyakakika,Kanywamagana,Kakishuga'B',35415
